id;name;lon;lat;kwds
N5431162002;Dr. med. Dieter Schmidt;13.3989897;52.4942314;health,doctors
N5431718439;Netto;13.4609567;52.5000253;shop,supermarket
N5431786040;Dogan art;13.3357464;52.5221663;shop,departmentstore
N5432276554;HOFFNUNG Berlin;13.4013380;52.5246196;shop,clothes
N5433858378;My Sister's;13.4671891;52.5142589;food,cafe
N5433993566;Extra Döner;13.3932681;52.5642530;food,fastfood
N5409629501;Sabrina;13.2626258;52.4347724;food,pub
N5410460062;Sportscheck;13.3832172;52.5105763;shop,motorcycle
N5411911921;Cafe Smilie (im Edeka Center);13.2011745;52.5650603;food,cafe
N5411919221;tabakladen;13.2011807;52.5650615;shop,tobacco
N5412067869;Zur Alm;13.5230317;52.6390348;shop,convenience
N5412402684;Mercure Hotel Berlin Tempelhof Airport;13.4265461;52.4785356;accommodation,hotel
N5412597398;Magic Cut;13.3573174;52.4864304;shop,hairdresser
N5412597402;O2;13.3575166;52.4865199;shop,phone
N5413915923;Test 2;13.3902939;52.5147801;education,college
N5413916321;Test 1;13.3903108;52.5147948;education,school
N5414911708;Hot Dog;13.4392244;52.5551615;food,fastfood
N5414911709;Las Miras;13.4388235;52.5552196;food,restaurant
N5417413758;Mobileur Ladengeschäft;13.4122716;52.5451302;shop,departmentstore
N5417882321;San Diego Steakhouse;13.4691171;52.5176992;food,restaurant
N5417916721;Pedalkraft;13.4400187;52.5002945;shop,bicycle
N5418228073;Brat-Haus;13.4084529;52.3869891;food,fastfood
W24204764;Sportanlage Am Rosenhag;13.6250397;52.5262211;sport,leisurecenter
W24205337;Hundesportplatz an der Wuhle;13.5762184;52.5064436;sport,stadium
W24215095;KGV Falkenhöhe 1932;13.5336889;52.5771946;landuse,allotments
W24215630;Elefanten-Spielplatz;13.4233866;52.5439639;amenity,playground
W24216428;Humboldt-Oberschule;13.2890412;52.5916174;education,school
W24216946;Kleingartenanlage Zur Linde;13.4838169;52.4698931;landuse,allotments
W24217066;Kleingartenanlage Forsthausallee;13.4784747;52.4596474;landuse,allotments
W24217209;Kleingartenanlage Mariengrund;13.4823605;52.4597573;landuse,allotments
W24217326;Kleingartenanlage Silberlinde;13.4765057;52.4572817;landuse,allotments
W24217367;Kleingartenanlage Britzer Allee;13.4735616;52.4573234;landuse,allotments
W24217467;Kleingartenanlage Harmonie;13.4695738;52.4579667;landuse,allotments
W24217549;Kleingartenanlage Gemütlichkeit III;13.4695928;52.4567060;landuse,allotments
W24218211;Kleingartenanlage Lerchenhöhe;13.4694615;52.4551666;landuse,allotments
W24218439;Kleingartenanlage Hollunderbusch;13.4662557;52.4564081;landuse,allotments
W24218484;Kleingartenanlage Kuckucksheim II;13.4640905;52.4560784;landuse,allotments
W24218550;KGA Baumfreunde;13.4735959;52.4561395;landuse,allotments
W24218586;KGA Siedlung X;13.4690493;52.4541287;landuse,allotments
W24218685;KGA Späthstraße;13.4651257;52.4509974;landuse,allotments
W24218712;Kleingartenanlage Felsenfest;13.4674035;52.4496781;landuse,allotments
W24218744;Kleingartenanlage Oberer Damm;13.4696735;52.4493705;landuse,allotments
W24218762;Kleingartenanlage Morgensonne;13.4711820;52.4483612;landuse,allotments
W24218768;Kleingartenanlage Treidelweg;13.4722117;52.4477678;landuse,allotments
W24218780;Kleingartenanlage Heimatscholle;13.4737093;52.4468304;landuse,allotments
W24218857;KGA Meran;13.4733516;52.4508420;landuse,allotments
W24218865;KGA Formosa;13.4738108;52.4502608;landuse,allotments
W24218868;KGA Einigkeit;13.4736854;52.4504811;landuse,allotments
W24218870;KGA Immergrün;13.4740253;52.4499196;landuse,allotments
W24218890;KGA Holderbusch;13.4750448;52.4489732;landuse,allotments
W24218899;Kleingartenanlage Aprikosensteig;13.4783205;52.4489808;landuse,allotments
W24218925;Kleingartenanlage Buckersberg;13.4851697;52.4420375;landuse,allotments
W24218938;Kleingartenanlage Heide am Wasser;13.4845991;52.4440153;landuse,allotments
W24219085;Kleingartenanlage Neuseeland;13.4919218;52.4451697;landuse,allotments
W24219190;Kleingartenanlage Lindenthal;13.4895427;52.4455873;landuse,allotments
W24219214;Kleingartenanlage Goldweide;13.4868539;52.4466728;landuse,allotments
W24219215;Kleingartenanlage Frohsinn;13.4853628;52.4478268;landuse,allotments
W24219574;Kleingartenanlage Späthswalde;13.4900484;52.4475675;landuse,allotments
W24219581;Kleingartenanlage Blumenhain;13.4879953;52.4501524;landuse,allotments
W24219583;Kleingartenanlage Hermannsruh;13.4900209;52.4493977;landuse,allotments
W24219594;Kleingartenanlage Gemütliches Heim;13.4937469;52.4480571;landuse,allotments
W24219637;Tennisanlage Am Rodelberg;13.4946951;52.4704019;sport,tennis
W24219640;Schwimmhalle Baumschulenweg;13.4940749;52.4701300;sport,swimming
W24219673;Zum Vaterhaus;13.4851919;52.4650731;pow,christian
W24219706;Sankt Anna;13.4815128;52.4650049;pow,christian
W24219731;Treptow-Kolleg;13.4837476;52.4682894;education,school
W24219767;Städt. Kita;13.4848740;52.4687648;education,nursery
W24219821;Grundschule am Heidekampgraben;13.4785557;52.4681631;education,school
W24219879;Sonnenblumen-Grundschule;13.4879579;52.4621186;education,school
W24226794;Paul-Gerhardt-Gemeindeheim;13.5770119;52.3948122;pow,christian
W24230098;Aral Tankstelle;13.4970261;52.4646569;transport,fuel
W24230210;Bauhaus;13.5040749;52.4616305;shop,diy
W24230227;Aral;13.5041051;52.4598820;transport,fuel
W24230408;Pit-Stop;13.5066034;52.4583941;shop,carrepair
W24230424;Michael-Brückner-Haus;13.5107386;52.4561384;amenity,townhall
W24230599;Hochschule für Schauspielkunst "Ernst Busch";13.5205330;52.4543479;education,college
W24230651;Friedenskirche;13.5167690;52.4524739;pow,christian
W24230892;Archenhold-Oberschule;13.5228126;52.4506877;education,school
W24235643;Bayangol-Park;13.4978705;52.3938734;landuse,grass
W24240304;Platz des 18. März;13.3773247;52.5163272;tourist,fountain
W24240381;Neue Wache;13.3955361;52.5179047;tourist,attraction
W24240975;Kino International;13.4230151;52.5206417;tourist,cinema
W24247240;European School of Management and Technology;13.4019458;52.5151802;education,university
W24248450;Trainingszentrum ALBA Berlin;13.3957457;52.5091595;sport,basketball
W24248500;Werk9;13.3943550;52.5091224;tourist,nightclub
W24248529;Botschaft von Libyen;13.3950649;52.5086047;poi,embassy
W24248567;Botschaft von Portugal;13.3951532;52.5082479;poi,embassy
W24248936;Gärtnerei;13.0868630;52.4007584;landuse,grass
W24260759;Arbeiter Strand;13.2437763;52.5755314;tourist,beach
W24263334;Seepavillon am Tegeler See;13.2607287;52.5906676;food,restaurant
W24263827;Victoria Center;13.4733101;52.5039281;shop,supermarket
W24264068;Heinrich-Hertz-Gymnasium;13.4629190;52.5172383;education,school
W24264446;St. Antonius-Kirche;13.4427142;52.5131794;pow,christian
W24266057;Kapelle Georgen-Parochial 2;13.4444587;52.5210630;pow,christian
W24266076;St. Petri Kapelle;13.4419360;52.5210991;pow,christian
W24266185;Sport- und Erholungszentrum;13.4454997;52.5267356;sport,leisurecenter
W24266215;Sporthalle;13.4499662;52.5194650;sport,leisurecenter
W24271931;Rathaus Mitte;13.4232047;52.5212202;amenity,townhall
W24273422;die mitte;13.4150832;52.5215217;shop,supermarket
W24273543;ALDI;13.4266814;52.5264091;shop,supermarket
W24273547;Turnhalle;13.4267848;52.5254941;sport,leisurecenter
W24275548;Platz der Republik;13.6251366;52.3776272;landuse,grass
W24277284;Händelplatz;13.6187493;52.3753737;landuse,grass
W24277936;Sporthalle an der Grundschule Eichwalde;13.6210381;52.3770356;sport,leisurecenter
W24277990;Evangelische Kirche Eichwalde;13.6191637;52.3754936;pow,christian
W24278013;Humboldt-Grundschule;13.6207251;52.3767863;education,school
W24278072;Humboldt-Gymnasium;13.6182371;52.3740945;education,school
W24278381;Nazareth-Kirchhof II;13.3352896;52.5670797;barrier,blocks
W24278382;Friedhof Reinickendorf;13.3392767;52.5693429;barrier,blocks
W24279081;Wasserturm;13.6332146;52.3749394;water,tower
W24279129;Badewiese;13.6427413;52.3703285;landuse,grass
W24279168;Dankes-Kirchhof;13.3337165;52.5649929;barrier,blocks
W24279170;St. Hedwigs Friedhof III;13.3329981;52.5691955;barrier,blocks
W24279470;Zeuthener Wall;13.6400068;52.3562271;landuse,coniferousdeciduous
W24279710;Edeka Reiche;13.6178808;52.3735326;shop,supermarket
W24283795;Sporthalle;13.4681490;52.5133796;sport,leisurecenter
W24283864;Pride Warehouse;13.4632854;52.5123096;tourist,nightclub
W24284000;Kita Hopsekäse;13.4739152;52.5117173;education,nursery
W24284001;Kita Regenbogen-Fisch;13.4745927;52.5117062;education,nursery
W24284024;Steinbeis-Hochschule Berlin;13.4739636;52.5093840;education,college
W24294343;Verfassungsgerichtshof des Landes Berlin, Kammergericht und Generalstaatsanwaltschaft Berlin;13.3571892;52.4924343;amenity,court
W24295377;Cosy Wash;13.3127674;52.4797408;transport,rentalcar
W24296069;Stadion auf dem Wurfplatz;13.2367042;52.5172386;sport,soccer
W24298355;Gewerbegebiet Zum Wasserwerk;13.7413608;52.4295641;shop,vendingmaschine
W24298726;Dynea Erkner;13.7464813;52.4296787;poi,crane
W24300563;Forum Köpenick;13.5775310;52.4581595;shop,supermarket
W24303943;Medienhaus der Universität der Künste;13.3588593;52.4908064;education,university
W24305394;Grundschule am Karpfenteich;13.3330719;52.4168309;education,school
W24305445;Grundschule unter den Kastanien;13.3252910;52.4259831;education,school
W24305497;Stadion Lichterfelde;13.3231874;52.4386431;sport,leisurecenter
W24305542;Tennisklub Grün-Weiß;13.3149259;52.4342512;sport,tennis
W24306931;Die Wüste;13.7346083;52.4140714;landuse,grass
W24307293;Strandbad Erkner;13.7419877;52.4255671;sport,swimming
W24315001;Karstadt;13.4241546;52.4873535;shop,supermarket
W24315002;Neukölln Arcaden;13.4322013;52.4820893;shop,supermarket
W24315043;Kleingartenanlage Steinreich;13.4630371;52.4681721;landuse,allotments
W24315051;Schloss Schönhausen;13.4056872;52.5783547;tourist,castle2
W24330700;Lidl;13.5544144;52.5564461;shop,supermarket
W24335871;KGA Am See;13.2211436;52.6031958;landuse,allotments
W24336072;Gartenarbeitsschule Wedding;13.3300215;52.5610224;landuse,grass
W24345422;Kleistpark;13.3586596;52.4921079;landuse,grass
W24358661;Carossa-Quartier;13.2089008;52.5578201;shop,supermarket
W24362563;Israelitische Synagogen-Gemeinde;13.3936071;52.5270341;amenity,townhall
W24368681;Topographie des Terrors;13.3843322;52.5061864;tourist,memorial
W24378140;Terminal B;13.2923321;52.5540903;transport,terminal
W24378177;Tower;13.2932380;52.5546440;poi,towerlookout
W24378279;Terminal D;13.2918155;52.5523549;transport,terminal
W24380377;Gartenfreunde e.V.;13.3106239;52.5745795;landuse,allotments
W24404055;Stiftskirche;13.1954608;52.5697277;pow,christian
W24430636;FSP Fahrzeug-Sicherheitsprüfung;13.5146745;52.4528323;shop,carrepair
W24430646;Burger King;13.5148400;52.4525286;food,fastfood
W24439959;Tiergehege;13.2862169;52.6133846;landuse,grass
W24439960;Wildschwein Gehege;13.2884095;52.6145162;landuse,grass
W24439961;Rotwild;13.2880228;52.6126115;landuse,grass
W24448740;Humboldt-Schloss;13.2763020;52.5950874;tourist,castle2
W24466537;Olivaer Platz;13.3146191;52.4992521;landuse,grass
W24485765;Müggelpark Center;13.7172477;52.3958993;shop,supermarket
W24485830;ALDI;13.7209275;52.3958579;shop,supermarket
W24486445;Kleiner Seddinwall;13.6857300;52.3902146;landuse,coniferousdeciduous
W24486684;ehemalige Sporthalle;13.6978540;52.3866636;sport,leisurecenter
W24487211;Müggelpark Gosen;13.7188784;52.3970140;shop,vendingmaschine
W24511271;Kita Wuhlehopser;13.5665193;52.5599088;education,nursery
W24514656;Berlin Cosmopolitan School;13.4065389;52.5277848;education,school
W24514951;Sankt Nicolai und Sankt Marien Friedhof II;13.4199761;52.5296683;barrier,blocks
W24515082;Helmholtzplatz;13.4190298;52.5429945;landuse,grass
W24520361;Birkenplatz;13.6395190;52.5339156;landuse,grass
W24531220;Mani;13.3996500;52.5292898;accommodation,hotel
W24531388;St. Adalbert-Kirche;13.3957266;52.5284860;pow,christian
W24534695;Berliner Balkon;13.5998699;52.5030143;landuse,grass
W24545269;Sandkrug e.V.;13.3958341;52.5530156;landuse,allotments
W24545270;Sandkrug e.V.;13.3935234;52.5519688;landuse,allotments
W24555805;Fussballplatz (Kunstrasen);13.3198126;52.6162427;sport,soccer
W24555808;Fussballplatz (Rasen);13.3210048;52.6164556;sport,soccer
W24555831;Grundschule am Fließtal;13.3203161;52.6154696;education,school
W24575796;Abenteuerspielplatz an der Marie;13.4245225;52.5355263;amenity,playground
W24578969;Schule an der Haveldüne;13.1861569;52.5108895;education,school
W24583748;Badestelle Kleiner Müggelsee;13.6773122;52.4282248;tourist,beach
W24583959;Tennisanlage SC Müggelheim e.V.;13.6707749;52.4162817;sport,tennis
W24585714;Havelpiraten;13.1852527;52.5023814;amenity,playground
W24589872;Robert-Jungk-Oberschule;13.3184404;52.4943533;education,school
W24598303;Sportplatz Fritschestraße;13.2986232;52.5140352;sport,soccer
W24605639;Hörsaal- und Seminargebäude, Sprachenzentrum;13.1279817;52.3928707;education,university
W24608193;Borsigwalder Grundschule;13.3057956;52.5883664;education,school
W24608194;Toulouse-Lautrec-Schule;13.3046986;52.5891051;education,school
W24608223;Paul-Löbe-Oberschule;13.3540930;52.5729622;education,school
W24611302;Waldstadion;13.4907807;52.4762344;sport,soccer
W24620392;Kirche am Lietzensee;13.2873380;52.5043085;pow,christian
W24621075;Lidl;13.4125293;52.5065803;shop,supermarket
W24634435;Schwimmhalle Ernst-Thälmann-Park;13.4338581;52.5409493;sport,swimming
W24638848;Kollwitzplatz;13.4170764;52.5361618;landuse,grass
W24641952;Edeka;13.1859702;52.5156856;shop,supermarket
W24642078;Lidl;13.1840761;52.5177064;shop,supermarket
W24667134;Getränke Hoffmann;13.2911468;52.5961737;shop,alcohol
W24667135;Norma;13.2907233;52.5966311;shop,supermarket
W24675649;A;13.2606487;52.5012918;sport,leisurecenter
W24675722;C;13.2598862;52.5013859;sport,tennis
W24676664;Friedhof Pankow I;13.3979960;52.5696853;barrier,blocks
W24684267;WohnmobilPark Berlin;13.2889391;52.5950669;accommodation,caravan
W24684591;Friedhof am Fließtal;13.2876171;52.5973317;barrier,blocks
W24694201;Kursana Domizil Berlin-Marzahn;13.5429751;52.5231225;amenity,publicbuilding
W24695144;Lidl;13.2820944;52.5944211;shop,supermarket
W24700144;Hohenstaufenplatz;13.4219409;52.4912308;landuse,grass
W24701484;Sporthalle Hatzfeldallee;13.2930543;52.5929992;sport,leisurecenter
W24701653;Friedhof am Nordgraben;13.2899479;52.5934307;barrier,blocks
W24701654;Friedhof Tegel;13.2886185;52.5933615;barrier,blocks
W24708882;KGA Dreieck;13.3731942;52.5752177;landuse,allotments
W24710556;Penny;13.3594495;52.5719965;shop,supermarket
W24710715;Reinickendorfer Füchse;13.3563970;52.5765935;sport,soccer
W24711721;Famos;13.4035051;52.5624386;landuse,allotments
W24711806;Famos;13.4007376;52.5616712;landuse,allotments
W24715525;Turnhalle;13.3555828;52.5631255;sport,leisurecenter
W24716223;Abschnitt 11;13.2890202;52.5823965;amenity,police
W24718205;Shell;13.3066587;52.4888279;transport,fuel
W24718227;Hoffmann-von-Fallersleben-Platz;13.3071669;52.4880774;landuse,grass
W24725310;Alte Forno;13.3638420;52.5639243;food,restaurant
W24725699;Stadtteilbibliothek Reinickendorf Ost;13.3596379;52.5658341;amenity,library
W24725845;Aral;13.3614981;52.5681647;transport,fuel
W24727157;OBI;13.4484486;52.4668359;shop,diy
W24733507;Dorotheenstädtisch-Friedrichswerderscher und Französischer Friedhof;13.3842285;52.5280746;barrier,blocks
W24737132;Sportplatz Elchdamm;13.2221493;52.5998393;sport,soccer
W24740811;Rewe;13.2437005;52.6149844;shop,supermarket
W24744836;Phillips Sonderpostenmarkt;13.3630598;52.5697767;shop,departmentstore
W24750398;Otto-von-Guericke-Oberschule;13.3051899;52.4924626;education,school
W24750758;Waldeckpark;13.4036886;52.5064231;landuse,grass
W24754887;Edeka;13.2390742;52.6184078;shop,supermarket
W24764551;St. Jacobi-Kirche;13.4064100;52.5042903;pow,christian
W24764785;Getränke Hoffmann;13.2372222;52.6200941;shop,alcohol
W24784246;Vitanas-Senioren-Centrum;13.3591705;52.5662845;amenity,publicbuilding
W24784274;Begegnungskirche;13.3440442;52.5664211;pow,christian
W24796928;Wasserwerk Wuhlheide;13.5355836;52.4692250;water,weir
W24799691;Turnhalle;13.3663914;52.5716009;sport,leisurecenter
W24837289;Horst-Käsler-Sporthalle;13.3018516;52.4841305;sport,leisurecenter
W24842073;Netto Marken-Discount;13.3645918;52.5645594;shop,supermarket
W24842076;Deutsche Bank;13.3641838;52.5650029;money,bank
W24842087;Pferdestall;13.3653345;52.5641522;food,restaurant
W24856368;Lidl;13.5892484;52.5042973;shop,supermarket
W24861681;Friedhof Pankow III;13.3875508;52.5718878;barrier,blocks
W24862235;Lidl;13.3249123;52.4868225;shop,supermarket
W24862236;Reichelt / Edeka;13.3255453;52.4869363;shop,supermarket
W24864104;Ev. Gymnasium zum Grauen Kloster;13.2930350;52.4851950;education,school
W24865125;Trend Möbel Markt;13.2054122;52.6211341;shop,departmentstore
W24865198;Lindner Hotel Am Ku'damm Berlin;13.3294025;52.5038956;accommodation,hotel
W24865205;Kempinski Bristol;13.3270945;52.5037252;accommodation,hotel
W24875438;Hiroshima-Nagasaki-Platz;13.1228865;52.3954063;landuse,grass
W24876828;Friedhof Plötzensee;13.3230700;52.5464956;barrier,blocks
W24889980;Landwehrkanal;13.4018061;52.4970023;water,weir
W24894215;Haus G;13.3576852;52.4260399;education,university
W24894259;Haus H;13.3583688;52.4262218;education,university
W24894288;Haus K;13.3582396;52.4257884;education,university
W24894304;Haus L;13.3586570;52.4254516;education,university
W24894338;Mensa;13.3573761;52.4254085;education,university
W24894348;Haus I;13.3588138;52.4258992;education,university
W24894352;Haus M;13.3585338;52.4251153;education,university
W24894960;Haus A;13.3557855;52.4274872;education,university
W24894975;Haus B;13.3567531;52.4275782;education,university
W24894991;Haus C;13.3579286;52.4276320;education,university
W24895005;Haus D;13.3590098;52.4274877;education,university
W24895009;Haus T;13.3560658;52.4270192;education,university
W24899292;Kolonie Königsgraben;13.3527006;52.4234818;landuse,allotments
W24902981;II. St. Elisabeth-Friedhof;13.3913058;52.5609228;barrier,blocks
W24909710;Mercedes-Benz Berlin;13.3294985;52.5151096;shop,car
W24911162;Mettmannplatz;13.3603382;52.5385906;landuse,grass
W24917388;Humboldthain Grundschule;13.3798280;52.5435359;education,school
W24917541;Herbert-Hoover-Sekundarschule;13.3712278;52.5433043;education,school
W24918734;Ulmenhof;13.7205862;52.4330607;amenity,publicbuilding
W24918944;Dämeritz Seehotel;13.7260513;52.4250823;accommodation,hotel
W24919861;Standorthallenschießanlage;13.2566194;52.5524221;landuse,military
W24920873;Kentucky Fried Chicken;13.3268089;52.5612598;food,fastfood
W24921047;Tierarztpraxis Rödiger;13.3259104;52.5638509;health,veterinary
W24921792;Siemes Schuh Center;13.3245364;52.5644051;shop,shoes
W24922021;Kirchhof Dorotheenstadt III;13.3340781;52.5633108;barrier,blocks
W24926275;Balli;13.3278062;52.5635718;food,fastfood
W24926277;Altberliner Imbis;13.3279010;52.5636628;food,fastfood
W24927638;Kita Seegefelder Strolche;13.1241484;52.5538981;education,nursery
W24929151;Elisabeth Diakonie - Seniorenzentrum;13.7196023;52.4344280;amenity,publicbuilding
W24929301;Lidl;13.7531897;52.4493747;shop,supermarket
W24930705;Urnenfriedhof Gerichtstraße;13.3647144;52.5456927;barrier,blocks
W24931313;Autohaus - Ford Müller;13.7410910;52.4288269;shop,car
W24933311;St.-Konstantin-und-Helena-Kirche;13.3007142;52.5776600;pow,christian
W24934889;Autohaus Rauer;13.7405695;52.4289103;shop,car
W24934901;Autohaus Neumann;13.7396444;52.4290808;shop,car
W24934984;Aral;13.7441064;52.4282350;transport,fuel
W24936345;Montessori Kindergarten;13.5768786;52.5629580;education,nursery
W24949623;Kleingartenkolonie Schweinekopf e.V.;13.3320290;52.5660522;landuse,allotments
W24950668;Evangelisches Waldkrankenhaus Spandau;13.1560156;52.5625444;health,hospital
W24951666;Till-Eulenspiegel-Grundschule;13.3434306;52.5739892;education,school
W24951731;Sportplatz Aroser Allee;13.3529771;52.5724353;sport,leisurecenter
W24951769;Friedrich-Engels-Gymnasium;13.3568275;52.5696469;education,school
W24951954;Sportplatz BFC Alemania;13.3379807;52.5774983;sport,leisurecenter
W24960242;Bildungs- und Technologiezentrum (BTZ);13.3885825;52.4966017;amenity,publicbuilding
W24961601;Zum Guten Hirten;13.3283846;52.4716904;pow,christian
W24962117;Nürnberger Platz;13.3344202;52.4980583;landuse,grass
W24962118;Nikolsburger Platz;13.3286673;52.4932047;landuse,grass
W24962135;Fasanenplatz;13.3272054;52.4985014;landuse,grass
W24964657;Netto Marken-Discount;13.3709151;52.5438941;shop,supermarket
W24964762;Kapernaum Kirche;13.3495695;52.5485411;pow,christian
W24964784;Alte Nazarethkirche;13.3597713;52.5472628;pow,christian
W24964932;Neue Nazarethkirche;13.3617446;52.5486902;pow,christian
W24967542;Gemeindepark Lankwitz;13.3503907;52.4314337;landuse,grass
W24970823;FB Mathematik und Informatik;13.2970883;52.4559807;education,university
W24995732;Tennisplatz;13.2124869;52.5430079;sport,tennis
W24995736;Tennisplatz;13.2128748;52.5428467;sport,tennis
W24995934;Tennisplatz;13.2126856;52.5427547;sport,tennis
W24999425;Maria, Hilfe der Christen;13.1985538;52.5403621;pow,christian
W25003253;Hofbräu Berlin;13.4139872;52.5245958;food,restaurant
W25007375;Lily-Braun-Oberschule (Gymnasium);13.1986563;52.5381595;education,school
W25007895;Mercedes-Benz Arena;13.4438004;52.5063397;sport,stadium
W25009599;Sportpark Staaken;13.1448229;52.5383400;sport,soccer
W25014562;Schloss Pfaueninsel;13.1198610;52.4309102;tourist,museum
W25015133;St. Peter und Paul;13.1176466;52.4246834;pow,christian
W25019837;Netto Marken-Discount;13.3015889;52.5791573;shop,supermarket
W25020348;Max AutoWash;13.2996992;52.5784052;transport,rentalcar
W25020352;Autorep Thomas;13.3002303;52.5784294;shop,carrepair
W25020355;ALDI;13.2988777;52.5778025;shop,supermarket
W25020356;Jet;13.2993677;52.5781729;transport,fuel
W25024442;Max-Beckmann-Oberschule;13.3149709;52.5723327;education,school
W25029213;Südwestkirchhof Stahnsdorf;13.1808528;52.3859295;barrier,blocks
W25036502;AM;13.3241108;52.5112701;education,university
W25037029;Europäische Büffel;13.3391552;52.5082830;landuse,grass
W25037030;Wisent;13.3386248;52.5082043;tourist,beach
W25040928;Netto Marken-Discount;13.4793471;52.4706127;shop,supermarket
W25041074;VitaHaus Marzahn;13.5722698;52.5678114;health,hospital
W25041154;Havemann-Center;13.5684638;52.5686726;shop,supermarket
W25041206;Norma;13.5631495;52.5668748;shop,supermarket
W25041283;G.U.T. Roske;13.5512696;52.5631644;shop,diy
W25046742;Rathaus-Center;13.4037032;52.5702116;shop,supermarket
W25051450;Bisons;13.3382377;52.5081169;tourist,beach
W25055567;FB Mathematik und Informatik;13.2979679;52.4569635;education,university
W25056666;Wasserwerk Friedrichshagen;13.6452327;52.4518996;poi,crane
W25056842;Heizkraftwerk Klingenberg;13.4970596;52.4897939;poi,crane
W25056931;Metro;13.4438284;52.5091323;shop,departmentstore
W25056951;Hellweg;13.4399830;52.5099911;shop,diy
W25067751;Zwölf-Apostel-Kirche;13.3579096;52.5004719;pow,christian
W25073863;Friedhof Pankow II;13.3974081;52.5635103;barrier,blocks
W25093069;Haus O;13.3573206;52.4264567;amenity,library
W25094154;RathausPassagen;13.4104606;52.5193286;shop,supermarket
W25094646;ZE Hochschulsport Haus F;13.3601134;52.4270395;education,university
W25094672;Haus R;13.3568617;52.4253082;education,university
W25094920;Bleichröder-Park;13.4070703;52.5691032;landuse,grass
W25095136;FB Geowissenschaften;13.3597417;52.4265701;education,university
W25100732;Kriegsgräberstätte Reinickendorf;13.3508580;52.5771130;barrier,blocks
W25110330;LIDL;13.1881361;52.5284108;shop,supermarket
W25114190;Bauhaus;13.2195793;52.5294524;shop,diy
W25133235;Knausplatz;13.3393560;52.4648532;landuse,grass
W25138158;Waldkrankenhaus;13.1556363;52.5627212;health,hospital
W25142264;KF;13.3291534;52.5106173;education,university
W25155277;Harry-Bresslau-Park;13.3219988;52.4635627;landuse,grass
W25156406;Otto-Hahn-Platz;13.2944000;52.4495010;landuse,grass
W25158731;Höffner Möbelhaus;13.3575599;52.4750824;shop,departmentstore
W25158774;Sport- und Lehrschwimmhalle Schöneberg;13.3550935;52.4763658;sport,swimming
W25162546;Dominucus-Sportplatz;13.3550678;52.4749599;sport,soccer
W25165141;Wriezener Freiraum-Labor;13.4472502;52.5087432;landuse,grass
W25165337;Kleingartenanlage An der Südostallee;13.5042019;52.4572547;landuse,allotments
W25170368;Sankt-Marien-Krankenhaus;13.3490771;52.4243832;health,hospital
W25179065;BSC Kickers 1900 e.V.;13.3684832;52.4868784;sport,stadium
W25179230;Sporthalle;13.2953884;52.5005728;sport,leisurecenter
W25179280;Pfaueninsel;13.1271785;52.4353123;landuse,grass
W25181912;Tennisplätze;13.4481055;52.4550342;sport,tennis
W25188158;Alter Domfriedhof der St.-Hedwigs-Gemeinde;13.3789682;52.5387610;barrier,blocks
W25193760;Friedhof I der Domgemeinde;13.3779278;52.5378478;barrier,blocks
W25200260;Dorotheenstädtischer Friedhof II;13.3775402;52.5402547;barrier,blocks
W25200555;Friedhof II der Französisch-Reformierten Gemeinde;13.3776029;52.5383237;barrier,blocks
W25203289;A I;13.3310457;52.5683203;barrier,blocks
W25203290;A II;13.3315741;52.5682417;barrier,blocks
W25203291;A III;13.3322530;52.5681235;barrier,blocks
W25203294;A IV;13.3331870;52.5680283;barrier,blocks
W25203295;A V;13.3340245;52.5679172;barrier,blocks
W25203296;B V;13.3341382;52.5682218;barrier,blocks
W25203297;B IV;13.3332988;52.5683363;barrier,blocks
W25203298;B III;13.3323769;52.5684637;barrier,blocks
W25203299;B II;13.3317163;52.5686032;barrier,blocks
W25203300;B I;13.3311664;52.5686738;barrier,blocks
W25203301;C III;13.3324694;52.5687621;barrier,blocks
W25203302;C II;13.3318067;52.5688508;barrier,blocks
W25203303;C I;13.3312582;52.5689218;barrier,blocks
W25203304;C IV;13.3334137;52.5686360;barrier,blocks
W25203305;C V;13.3342635;52.5685259;barrier,blocks
W25203306;D V;13.3343845;52.5688836;barrier,blocks
W25203308;D III;13.3325869;52.5691109;barrier,blocks
W25203310;E V;13.3345263;52.5692959;barrier,blocks
W25203312;E II;13.3327206;52.5695081;barrier,blocks
W25203313;E I;13.3320464;52.5695629;barrier,blocks
W25204149;A VI;13.3350511;52.5678456;barrier,blocks
W25204150;A V;13.3352484;52.5683377;barrier,blocks
W25204151;A IV;13.3354592;52.5688790;barrier,blocks
W25204152;A II;13.3357642;52.5696701;barrier,blocks
W25204153;A II;13.3358722;52.5699667;barrier,blocks
W25204154;A I;13.3360011;52.5702764;barrier,blocks
W25204155;A I;13.3361227;52.5705812;barrier,blocks
W25204156;B I;13.3368761;52.5704972;barrier,blocks
W25204157;B I;13.3367726;52.5701810;barrier,blocks
W25204158;A III;13.3355901;52.5693128;barrier,blocks
W25204159;B III;13.3363891;52.5691928;barrier,blocks
W25204160;B V;13.3360197;52.5682366;barrier,blocks
W25204161;B VI;13.3358323;52.5677417;barrier,blocks
W25207794;B IV;13.3362220;52.5687720;barrier,blocks
W25217991;Weddingplatz;13.3699183;52.5408180;landuse,grass
W25219116;Haus N;13.3569739;52.4267383;education,university
W25258426;Sportplatz;13.6066609;52.4402776;sport,stadium
